,y
18656,0
2267,0
45135,0
18504,0
20166,0
3880,0
36105,0
1745,0
37549,0
6966,0
19856,0
44458,0
40132,1
43778,1
4975,0
24475,0
20650,0
43317,0
4550,0
24773,0
7979,0
31434,1
8209,0
26889,0
18807,0
2488,0
11605,0
22203,0
40881,0
17494,0
43866,0
30775,0
28644,0
19093,0
24700,0
24902,0
19822,0
28320,0
41228,1
38130,0
43399,1
218,0
33320,0
14906,0
27434,0
33807,0
2655,0
44355,0
37154,0
20513,0
12864,0
39102,0
22498,0
4452,0
30612,0
43195,1
42740,0
43928,0
26064,0
17768,0
5182,0
42252,0
32734,1
33941,0
31208,1
39225,0
25280,0
4100,0
39434,0
7133,0
20037,0
21323,0
32569,0
7730,0
7006,0
4768,0
5947,0
5589,0
41732,0
18828,0
28941,1
34919,0
5021,0
21372,0
25559,0
33732,0
23148,0
28872,0
4335,0
39495,0
21939,0
15400,0
15909,0
9455,0
24800,0
8675,0
8462,0
17682,0
668,0
13943,0
27007,0
24860,0
15231,0
41498,1
10132,0
812,0
29855,0
17848,0
33526,0
43708,0
14685,1
2101,0
41155,0
11405,0
9423,0
31255,0
23251,0
43954,1
9441,1
5739,0
44442,1
36622,0
11581,0
6253,0
4070,0
5637,0
42530,0
11890,0
43165,0
40519,0
3370,0
38415,0
8651,0
32549,0
36599,1
37950,0
31414,1
11726,0
24841,0
5322,0
39478,1
22235,0
44546,0
17788,0
11882,0
27172,0
11651,0
44902,0
37568,0
3009,0
24202,0
5868,0
26399,0
41200,0
37691,0
37594,0
41764,0
34883,0
28860,0
30258,0
44042,0
17079,0
35837,0
33057,0
35448,0
33548,0
38561,1
30404,0
20009,1
31607,0
26219,0
35584,0
19269,0
10229,0
36887,0
38160,0
15305,0
36790,0
26803,0
30894,0
12709,0
19583,0
22260,0
15930,0
27870,0
22958,0
18333,0
16628,0
2002,0
8939,0
41626,0
26592,0
21563,0
33848,0
15577,0
34960,0
8845,0
14640,0
14101,1
15865,0
31300,0
26013,0
14430,0
22431,0
13852,0
13715,0
13505,0
14351,0
21777,0
36881,0
17090,0
37143,0
37759,0
6407,0
10135,0
30366,0
22354,1
14996,0
9502,0
15720,1
41968,0
28742,0
24541,0
22023,0
26958,0
30169,0
29376,1
21089,0
29236,0
8058,0
29864,0
31388,0
30355,0
16646,0
28397,0
16469,0
40688,0
24455,0
335,0
17404,0
25785,0
37005,0
5770,0
36581,0
9569,0
15646,0
14794,0
29764,0
23004,0
21813,0
41202,0
4246,0
27643,0
37744,0
35189,0
1224,0
5145,0
7711,0
638,0
33322,0
21093,0
12635,0
10320,0
30416,0
27646,0
7735,0
5132,0
28699,0
31235,1
41211,1
28874,0
23717,0
20373,0
7449,0
25525,0
41169,1
3382,0
28985,0
23320,0
16552,0
34107,1
6106,0
10661,0
19911,0
36721,0
25464,0
12681,0
24277,0
41663,0
6801,0
2480,0
10832,0
34923,0
10517,0
42240,1
36726,1
13986,1
8975,0
13842,0
1639,0
11376,0
10085,0
23859,0
24444,0
11616,0
13231,0
14085,0
26336,0
32412,0
22325,0
7511,0
34807,1
37161,0
45134,1
44606,0
27482,0
40739,0
19666,1
2465,0
16782,0
26026,0
39964,0
35682,0
13616,0
33127,0
41432,0
31127,1
44867,1
20555,0
31345,0
5568,0
22390,0
27251,0
25803,0
20893,0
1437,0
39123,0
30739,0
19759,0
39545,0
36807,0
531,0
10770,0
33507,0
36440,0
24585,0
22240,0
28237,1
31056,0
34074,0
9814,0
11056,0
34503,0
37972,0
30080,0
16268,0
7036,0
5804,0
38435,0
35055,0
20746,1
24222,0
44480,0
44116,0
16954,0
175,0
33846,0
39088,0
40155,0
32149,0
19319,0
35269,1
35666,0
744,0
31268,0
40292,0
37294,0
22814,0
7705,0
20276,0
25968,0
2570,0
11847,0
2519,1
5060,0
31312,0
23045,0
31394,1
43308,0
26022,0
12025,0
7097,0
15430,1
15678,0
34809,0
1574,0
27198,0
9543,0
24153,0
44955,0
21460,0
22522,0
3224,0
33458,0
8459,1
21318,0
27547,0
15516,0
1927,0
33234,0
23348,0
4489,0
11090,0
31595,0
40085,1
8060,0
10485,0
1842,0
34654,0
5692,0
26690,0
34621,0
1601,0
18516,1
24471,0
35468,0
34310,0
43669,0
40323,1
22733,0
3245,0
44457,1
38620,0
24547,0
18288,0
39642,0
35657,0
3963,0
21747,0
849,1
11820,0
24576,0
10024,0
44514,0
24760,0
16521,0
14148,0
31805,0
3020,0
32930,0
31162,0
24413,0
1233,0
11994,0
33145,0
39742,0
35307,0
28760,0
39144,0
36706,0
424,0
40809,1
16884,0
13086,0
25070,0
4119,0
809,0
42539,0
15071,0
41574,1
19730,1
11254,1
28169,0
35015,0
36317,0
1208,0
11205,0
37851,0
38203,0
28248,0
45051,0
40589,0
42404,0
17103,0
28979,0
27571,0
14248,0
24209,0
34061,1
31095,0
1929,0
42395,1
14396,0
28272,0
22742,1
44475,0
37911,0
11782,0
18997,0
28300,0
29971,0
11322,0
25445,0
40223,0
25620,0
24157,0
16319,0
4569,0
24734,0
36802,0
18364,0
6601,0
1847,0
881,0
15619,0
6065,0
2188,0
33106,0
21486,0
29117,0
17335,0
2781,0
34572,0
25087,0
41015,0
18566,0
2560,0
16221,0
24504,0
9553,0
530,0
38723,0
5614,0
23035,0
36182,0
36346,0
18151,0
39863,1
9980,0
31472,1
42833,1
12434,0
11365,0
31368,1
2401,0
40376,0
38188,0
9637,0
24823,0
10551,0
18769,0
7258,0
29913,0
42253,1
33862,0
5930,0
1833,0
4754,0
11484,0
13695,0
24296,0
4873,0
44820,1
1472,0
38696,0
19622,0
32972,0
11748,0
40517,0
6694,0
19948,0
24816,0
37391,0
44227,0
42976,0
32395,0
8664,0
18845,0
5316,0
11659,0
35738,1
10461,0
39781,0
5562,0
18425,0
32436,0
8071,0
5821,0
13191,0
12333,0
11448,1
5138,0
8748,0
43446,0
9149,0
21574,0
1440,0
13718,0
9698,0
1206,0
31964,1
12475,0
34377,0
16132,0
32272,0
43196,1
16653,0
11934,0
9602,0
35583,0
12829,0
30912,0
41853,0
13482,0
38819,0
38738,0
23117,0
14728,1
42081,1
12273,0
10199,0
15811,0
32965,0
37753,0
34313,1
30838,0
14191,0
29124,0
44813,1
35680,0
31269,1
36168,0
25625,0
42508,0
14914,0
16800,0
4241,0
5092,0
25155,0
6468,0
25198,0
8938,0
35658,0
40848,0
36493,0
1315,0
32201,0
19677,0
9225,0
42047,0
10354,0
8076,0
41563,0
29105,0
15602,0
37525,0
40975,0
39124,0
24692,0
37335,0
23382,0
13581,0
14913,0
1046,0
17973,0
23449,0
40681,1
26503,0
14945,0
37078,0
3139,0
37295,0
41074,0
22116,1
20291,1
1772,0
24399,0
41530,0
14594,0
23434,0
30983,0
43021,1
1287,0
3949,0
24465,0
2621,0
13294,0
14818,0
36269,0
22997,0
23697,0
37650,0
33076,0
24521,0
12019,0
42072,0
43626,1
17549,0
2238,0
29201,0
44842,0
1205,0
4665,0
43218,1
31437,0
27137,0
24987,0
38029,0
33461,0
28436,0
24108,1
29011,0
36041,0
41486,1
17251,0
15741,0
45138,0
36620,0
12967,0
20859,1
10001,0
42995,1
32791,0
3826,0
4960,0
24587,0
27438,0
29456,0
44129,1
9146,0
41778,0
32448,0
14586,0
8898,0
41807,0
10013,0
24447,0
7685,0
21505,0
30999,0
15074,0
37165,0
41831,1
33689,0
3055,0
11688,0
6919,0
36813,0
885,0
22726,0
6290,0
18604,0
44439,1
14011,0
31542,0
5276,1
14533,0
32877,1
26631,0
31182,1
30561,1
43700,1
32165,0
12849,0
19953,0
12968,0
28868,0
749,0
21971,0
37660,0
3438,0
12346,0
23646,0
20412,0
35848,0
12061,0
44203,0
8914,0
17996,0
42804,1
32830,0
12622,0
25831,0
12519,0
6212,0
13619,0
26905,0
28208,0
23473,1
9349,0
38884,0
10669,0
35739,0
6029,0
3700,0
8654,0
27923,0
1329,0
14038,0
18548,0
21559,0
37982,0
5127,0
1571,0
31735,0
35441,0
15702,0
19554,0
28283,0
29531,0
24173,1
37055,1
24054,0
18463,0
34031,0
35922,0
37953,0
24350,0
27209,0
37250,1
41345,1
20814,1
42211,0
11852,0
8451,0
14628,0
30266,0
15546,0
2202,0
3478,0
38989,0
8267,1
15632,0
12051,0
201,0
21049,0
36457,0
695,0
13780,0
39585,0
1428,0
16873,0
41551,0
8553,0
3734,0
32326,0
28632,0
37342,0
14217,1
13005,0
32586,0
24452,0
10721,1
17696,0
15268,0
41597,0
31706,0
6021,1
9893,0
40306,0
18422,0
35830,0
2450,0
34140,0
1504,0
3769,0
44681,0
6992,0
28620,0
38737,0
21223,0
11806,0
29846,1
26487,0
33353,0
26790,0
18762,0
11760,0
4130,0
17877,0
11023,0
39568,0
3528,0
39950,0
766,0
25998,0
17192,0
28603,0
31421,1
25511,0
15217,0
34179,0
34587,0
6296,0
10872,0
34957,0
44164,1
23604,0
325,0
41112,0
31536,1
23205,0
28296,0
3690,0
27699,0
17450,0
32639,0
25736,0
11188,0
41,0
5833,0
22222,0
30385,0
29157,0
5110,0
19602,0
37315,0
6597,0
36819,1
8231,0
29863,0
30015,0
19312,0
11614,0
28893,0
23703,0
42193,0
40112,1
21325,1
32196,1
9762,0
24839,0
11235,0
23244,0
45185,1
18934,0
19117,1
38727,0
14332,0
16490,0
40714,0
32427,0
42975,1
22781,0
16918,0
26297,0
8416,0
10021,0
28354,0
19214,0
14375,0
32024,0
33867,1
11677,0
22305,0
44691,1
18332,0
10575,0
2720,1
10164,1
5957,0
12914,0
18568,0
32253,0
28576,0
25994,0
16194,0
39769,0
36014,0
39232,0
29510,1
19617,0
29602,0
33215,0
40335,0
33891,0
33918,1
25957,0
6086,0
15767,0
11718,0
6954,0
42776,0
17256,0
18836,0
39464,1
26660,0
9692,0
34288,0
20809,0
19122,0
40254,0
2844,0
43003,0
13046,0
40893,1
37179,0
44618,1
34710,0
32222,0
44909,0
43779,1
32178,0
11522,0
42414,0
19908,0
829,0
7810,0
20930,0
18369,0
21042,0
185,0
21285,0
36139,0
5548,0
34329,0
23404,0
21567,0
22689,0
24024,0
22768,0
4575,0
39158,0
27612,0
44243,0
14537,0
43414,0
3961,0
37565,0
28684,0
33922,1
20967,0
24099,1
20910,0
11623,0
33584,0
33517,0
13144,0
12191,0
10394,0
12058,0
393,0
22154,0
38068,0
42750,1
45097,1
44708,0
867,0
11146,1
433,0
41031,0
43094,0
16742,0
14693,0
8367,0
30247,0
604,0
14052,0
39522,0
2774,0
31750,0
5031,0
40751,0
38756,0
32687,1
32447,0
21342,0
43333,1
3572,0
8454,0
31491,0
19923,0
18213,0
34314,0
9991,0
36243,0
39417,1
36981,0
18505,0
17428,0
32020,0
34453,0
6187,0
18046,0
21721,0
33147,0
3860,0
15416,0
3959,0
20324,0
10284,0
24711,0
35496,0
540,0
28517,0
1749,0
32648,0
41293,1
7485,0
40291,0
10843,0
38389,0
6666,0
13137,0
43882,1
10303,0
33729,0
34890,0
17176,0
2313,0
22316,0
44755,1
16270,0
975,0
23373,0
14904,0
12956,0
32002,0
5121,0
7820,0
18145,0
32194,1
18013,0
41921,1
15350,0
4950,0
37134,0
2632,0
360,0
27115,0
28472,0
19233,0
20131,1
44823,1
8552,0
15797,0
25655,0
20420,0
34682,0
17530,0
42928,0
38328,0
41798,0
7041,0
17116,0
9375,0
38484,0
3897,0
29202,1
15630,0
30458,0
123,0
17794,1
40557,1
16775,0
25762,0
21099,0
26675,0
14464,0
10496,1
11857,0
41808,0
6098,0
1768,0
42356,0
30136,1
34300,0
34625,0
42554,1
1452,0
36934,0
39390,1
21288,0
9944,0
36757,0
9094,0
41435,0
43542,1
11963,0
2806,0
2681,0
12929,0
23372,0
44145,0
37283,0
36023,0
3315,0
23732,0
41625,0
16950,0
12884,0
10565,0
20983,0
35320,0
44986,0
30472,0
20502,0
23098,0
42115,0
9294,0
15777,0
135,0
6079,0
24238,0
12654,0
11998,0
5858,0
24352,0
40383,1
22457,0
31895,0
29746,0
39490,0
10226,0
22709,0
15946,0
31460,1
33685,0
30587,0
12435,0
3238,0
23506,0
43860,1
40636,1
17716,0
31227,0
32181,0
13716,0
29046,0
16752,0
39706,0
18918,0
15109,0
35161,0
30350,0
23046,0
14414,0
40214,0
28612,0
17466,0
33099,0
12020,0
26350,0
22250,0
12687,0
6063,0
11401,0
21349,0
44670,1
11425,0
29807,0
18539,0
31779,0
41300,1
28018,0
11488,0
5889,0
17922,0
1517,0
10299,1
11973,0
14542,0
29280,0
2380,0
1236,0
31209,0
38251,0
31718,0
36118,0
8798,0
571,0
5406,0
34286,0
43474,0
29652,0
42558,1
23376,0
13220,0
23989,0
38498,0
24469,0
41469,0
25439,0
22990,0
36983,0
3725,0
25,0
37939,0
44346,1
29504,0
21740,0
18387,0
24234,0
1365,0
23822,0
16587,0
43337,1
3205,0
32941,0
26981,0
37811,1
4443,0
14098,0
40700,0
31311,1
26335,0
15241,0
13349,0
19355,0
14395,0
2065,0
39147,0
13682,0
37091,0
5063,0
27157,0
18248,0
16898,0
21336,0
4977,0
17880,0
7641,0
17420,0
13440,0
40830,0
44450,1
26745,0
2792,0
10899,0
5209,0
37010,0
11301,0
19086,0
12728,1
28207,0
4652,0
14051,0
34218,1
15135,0
16584,0
6626,1
45015,0
34280,0
15821,0
7714,0
34989,0
45060,1
1017,0
855,0
37352,0
15968,0
26946,0
28883,0
5721,0
17291,0
6503,0
8194,0
43659,0
15108,1
16902,0
23758,0
17991,0
15763,0
33786,1
43475,1
33524,0
19890,0
22042,0
8445,0
23296,0
19304,0
27724,0
10616,0
29055,0
3719,0
5890,0
38779,0
27242,0
35938,0
43836,0
10116,0
4413,0
40952,1
38185,0
25142,0
29962,0
32148,1
11186,0
32375,0
37066,0
15588,0
18027,0
17486,0
13021,0
36562,1
33744,1
30765,0
2794,0
22548,0
34912,0
39959,1
30632,0
7721,0
18872,0
22492,0
12899,1
30536,0
3822,0
17453,0
21157,0
12824,1
7090,1
9241,0
37725,0
44643,1
32319,0
30859,1
12669,0
26153,0
31535,0
35868,0
25488,0
4310,0
33896,0
19295,0
2646,0
12204,0
26282,0
20840,0
24607,0
25292,0
6423,0
20995,0
14107,0
4662,0
32774,0
25766,0
12580,0
32513,0
15608,0
21162,0
38078,0
23150,0
37770,0
34859,0
28417,0
20103,0
26469,0
42696,1
37773,0
12361,0
3847,0
22692,0
13543,0
30735,0
9633,0
16717,0
20560,0
42337,1
15303,0
19407,0
42633,1
34058,1
36689,0
3262,0
12528,0
30227,0
33570,0
36932,0
35958,0
33539,0
38092,0
36612,0
3868,0
20548,0
6025,0
28443,0
26826,1
15044,0
11093,0
36818,0
13475,0
29906,0
39718,0
15066,0
19722,0
44423,0
41426,0
7593,0
32673,0
21267,0
30769,0
43775,0
24219,0
33280,0
31590,0
23000,0
9215,0
25157,0
25587,0
26459,0
22651,0
28652,0
31224,0
14936,0
1535,0
44369,0
21530,0
6309,0
13807,1
14032,0
3653,0
18818,0
22737,0
32235,0
43896,0
3648,0
31740,0
3216,0
16627,0
37573,0
43356,1
10817,0
26080,0
9528,0
21152,0
26627,0
5716,0
7315,0
39988,1
36210,0
41190,0
16530,0
39457,1
43272,0
4054,0
39207,0
43559,0
42029,1
20962,0
36056,0
39775,1
32301,0
41855,0
40149,1
13905,0
16908,0
5926,0
37093,1
31287,0
245,0
5485,0
5326,0
29513,0
42247,0
28212,0
28155,0
38631,0
8802,0
11733,0
37598,0
33536,1
35574,0
13148,0
18802,0
13815,0
33466,0
5279,0
24565,1
707,0
16052,0
23600,0
14531,0
40340,0
1578,0
38621,0
2524,0
59,0
11069,0
1419,0
10599,0
16156,0
7262,0
33130,0
10771,0
16326,0
38182,0
21909,1
925,0
1362,0
41687,0
39001,0
31809,0
16722,0
35281,0
38366,0
20152,0
40467,0
29435,0
19275,0
18259,0
41846,0
3576,0
17555,0
22933,0
30958,0
27474,0
34138,0
44535,0
2144,0
2167,0
17808,0
44719,1
28952,0
43305,1
15062,0
37824,0
39432,0
32123,0
32548,0
39358,1
16332,0
35253,0
35481,0
20503,0
2205,0
29519,0
34115,0
25649,0
35405,0
16022,0
43902,1
37203,0
40750,1
22818,0
11945,0
13523,1
12768,0
43445,0
27574,1
16978,0
40200,1
23058,0
17594,0
6679,0
32356,0
12330,0
40357,0
561,0
1522,0
26018,1
31685,0
6448,0
33217,0
4291,0
14355,0
22673,0
12552,0
22592,0
19316,0
43733,1
23237,0
29835,0
4592,0
13765,0
37380,0
14534,0
44846,1
24942,0
16975,0
6623,0
915,0
972,0
19432,0
33747,1
29092,0
118,0
10550,0
12803,0
22894,0
20661,0
976,0
28275,0
36146,0
17758,0
2423,0
4408,0
1689,0
3412,0
3134,0
1187,0
16949,0
39094,0
19088,0
1144,0
19808,0
13638,1
37397,0
16388,0
30980,0
25686,0
12589,0
28589,0
23670,0
45183,0
33868,1
34827,0
29922,0
35465,0
22810,0
30459,0
4724,0
15067,0
29715,0
35808,0
11528,0
15696,0
9363,0
15860,1
11202,0
15222,1
3718,0
26058,0
17533,0
40449,1
21019,0
20756,0
1158,0
20783,0
28225,0
31980,0
34209,1
31463,0
13857,0
9496,0
26805,0
27943,0
6333,0
8458,0
24138,0
10950,0
20271,1
42892,0
3921,0
27627,0
15824,0
1867,0
3873,0
42482,1
11300,0
21196,0
15387,0
3681,1
37209,0
15734,0
42269,0
20561,0
11653,0
24003,0
8508,0
17429,0
33907,1
33271,1
18941,0
15409,0
5320,0
39584,0
37641,0
16018,0
2660,0
43938,1
33063,0
4206,0
37414,0
19444,1
39036,0
21419,0
30898,0
15849,0
12567,0
28172,0
24810,0
38313,0
16514,0
34057,0
3729,0
25260,0
2967,0
12134,0
14813,0
35872,0
14979,0
14665,0
32163,0
27139,0
743,0
33805,1
16444,0
27393,0
11402,0
16439,0
13034,0
807,0
22299,0
11704,0
35982,0
6518,0
15499,0
7292,0
11309,0
16520,0
8043,0
21786,0
13074,0
5870,0
32668,0
31067,0
7023,0
20330,0
20758,0
28056,0
95,0
6281,0
9798,0
40172,1
12936,0
28744,0
29803,0
44716,0
16761,0
28606,0
16166,0
1268,0
29464,1
44888,1
17351,0
36575,1
3095,0
12955,0
44071,0
30697,0
40436,1
19945,0
23206,0
43101,0
39465,0
15905,0
23757,0
11014,0
6105,0
37817,1
31763,0
44368,1
32160,1
14336,0
37618,0
16220,0
41966,0
29917,0
44654,1
4875,0
26757,0
8830,0
8812,0
19010,1
8647,0
29408,0
15896,0
29911,0
31585,0
34687,0
32588,0
32882,0
28560,0
14481,0
3583,0
32805,0
27919,0
15691,0
3296,0
42288,0
20790,0
10504,0
41623,0
2403,0
15552,0
22099,0
7302,0
9072,0
8128,0
43147,1
5837,0
21836,0
18498,0
17175,0
9071,0
4787,0
26034,0
19334,0
410,0
12093,0
22946,0
27463,0
14234,0
33338,0
32295,0
18578,0
37405,0
14683,0
41820,0
2816,0
24441,1
13052,0
16079,0
36202,0
29294,0
29580,0
24976,1
26615,0
11445,0
24273,0
40938,0
20798,0
33585,0
36005,1
4586,0
44009,1
32114,1
22277,0
38876,0
14591,1
35623,0
41492,1
4418,0
25134,0
14422,0
8967,0
21413,0
4042,1
33595,0
12743,0
18043,0
34743,0
23280,0
25385,0
34056,0
19196,0
35595,0
10560,0
19928,0
23609,0
10513,0
27836,0
19441,0
30186,0
12717,0
42496,1
16324,0
40626,0
14028,0
19220,0
31753,0
22929,0
36108,0
16222,0
25911,0
4517,0
27873,0
18636,0
10103,0
11915,0
22754,0
1135,0
29679,0
37448,0
42571,1
27590,0
24733,0
22888,0
4715,0
35733,0
13850,0
10792,0
12417,0
29993,0
8790,0
19089,0
39531,0
9936,0
42729,0
35482,0
27346,0
37197,0
39958,1
7484,0
22401,0
11754,0
45182,1
15780,0
42834,1
14070,0
43859,1
34604,0
8094,0
8253,0
6308,0
1948,0
19138,0
38403,0
5449,0
6030,0
2458,0
44187,1
24060,0
38992,0
42641,0
34322,1
32611,0
36481,0
21607,0
22485,0
41127,0
31789,1
31105,1
9465,0
28256,0
26566,0
8863,0
1733,0
23845,0
34571,0
32122,0
27337,0
42566,1
26333,0
44422,1
10208,0
21069,0
17108,0
4537,0
9045,0
18661,0
18535,0
17570,0
13723,0
6238,0
14660,0
40746,0
28743,0
1543,0
36147,0
610,0
7948,0
5725,0
6520,0
4554,0
5353,0
28364,0
41107,1
643,0
39653,0
2161,0
3206,0
43360,1
5391,0
20708,0
7860,0
25075,0
5335,0
13556,0
29852,0
25918,0
30575,0
24549,0
13135,0
2321,0
6547,0
44941,1
28638,0
5090,0
23020,0
28419,0
6272,0
12545,0
37321,0
16115,0
10693,0
32293,0
21184,0
33550,0
43119,0
29359,0
42434,0
20332,0
36967,0
42325,1
11661,0
8403,0
16102,0
22762,0
35512,0
16749,0
37868,0
38955,1
19299,0
35317,0
26880,0
38292,0
2199,0
35813,0
41266,0
22802,0
21467,0
7089,0
22019,0
29534,0
4140,0
11699,0
13452,0
10507,0
12749,0
43736,0
7946,0
44639,0
38217,0
37809,0
33638,0
26923,0
38296,0
34210,1
1069,0
29668,0
23154,0
17911,0
37837,0
25237,0
38601,0
40869,1
18571,0
40201,0
13105,0
13744,0
39503,0
37720,0
12838,0
13186,1
4173,0
16013,0
21927,0
42700,0
29848,0
37945,0
19139,0
19764,1
11144,0
24932,0
29452,0
30305,0
25242,0
11020,0
35799,0
17504,0
22034,0
35905,0
9150,0
44120,1
39612,0
20665,0
34804,0
15833,0
8237,0
22291,0
34879,0
38844,1
14969,0
22172,0
38689,0
32501,0
29115,0
5444,0
41682,1
1760,0
32381,0
34253,0
23247,0
15477,0
32619,0
14892,0
22512,0
11276,0
41171,0
11632,0
40101,1
23454,0
27101,1
1159,0
11784,0
38972,0
43757,0
12297,0
6624,0
45176,1
8066,0
28031,0
18841,0
4039,0
4864,0
29989,0
4720,0
7473,0
30482,0
41786,1
20894,0
3033,0
27576,0
39294,0
37429,0
5475,0
43228,1
39736,0
2235,0
22106,0
2599,0
41222,0
14140,0
24698,0
21546,0
19303,0
7704,0
37892,0
42054,1
24303,0
41156,0
37498,0
25455,0
36741,0
11408,0
44464,1
16390,1
39919,0
6446,0
7331,0
25362,0
22079,0
1477,0
40121,0
38502,0
34034,0
10836,0
20413,0
37278,0
34910,0
10623,0
7020,0
35535,0
11824,0
32043,0
32508,0
18137,0
41997,0
41372,0
31935,0
23083,0
22867,0
40241,0
33131,0
40796,0
43799,1
14208,0
22622,0
39291,0
41067,0
32394,0
42477,1
65,0
2315,0
29040,0
44408,1
6172,0
7879,0
39410,0
41323,0
31186,0
31,0
24478,0
4014,0
37186,0
14698,1
25287,0
39715,0
13789,0
17236,0
22863,0
33993,0
7095,0
17409,0
16558,0
1533,0
40173,0
16872,0
28963,0
8628,1
15862,0
17096,0
2712,0
20726,0
39686,1
35989,0
34696,0
42394,0
8947,0
19565,0
15649,0
17618,0
36864,0
40122,1
26512,0
577,0
38000,0
32172,0
6669,0
4916,1
13375,0
32209,0
3948,0
36055,0
42122,1
26339,0
20658,0
7531,0
35906,0
18963,0
7663,0
1624,0
35842,0
25902,0
34011,1
10542,1
28862,0
3541,0
25382,0
9758,0
8693,0
17965,0
8077,0
8529,0
237,0
37734,0
30063,0
42921,0
32766,0
16598,1
42720,0
29290,0
39130,0
38457,0
36718,0
14597,0
12754,0
2112,0
16085,0
23755,0
20040,0
4391,0
39008,0
40930,0
14891,0
3480,0
18544,0
7460,1
31188,1
29107,0
10440,0
38147,0
20004,0
2003,0
32917,0
32750,0
10244,0
27407,0
13216,0
9138,0
30300,1
43502,0
12266,0
36442,0
42472,1
35916,0
1156,0
33937,1
9897,0
6194,0
2248,0
8742,0
5564,0
21263,0
38282,0
22606,0
15857,0
16420,1
43157,1
22439,0
11878,0
42548,0
27070,0
8289,0
17346,0
21156,0
7672,0
40710,1
39222,0
30384,0
994,0
33718,1
29345,0
4601,0
17459,0
3818,0
33966,0
39846,1
22133,0
16821,0
7660,0
28371,0
24418,0
23689,0
11094,0
44797,1
34893,1
36868,0
44739,1
33163,0
22556,0
14995,0
17384,0
19777,0
3311,0
42863,0
39073,0
22974,0
30703,0
27617,0
12377,0
23281,0
8162,0
41675,1
20479,0
11832,0
14743,1
22392,0
5711,0
43322,1
1241,0
34027,0
24707,0
33967,1
26053,0
42238,0
40466,0
2565,0
18887,0
29951,0
42069,0
12922,0
5504,0
28383,0
5997,0
43194,1
9184,0
34182,1
26608,0
27391,0
1199,0
12947,0
43294,1
9439,0
32145,0
41396,1
1692,0
32909,0
44638,0
1709,0
14455,0
39096,1
27794,0
20252,0
33668,0
18270,0
25203,0
39353,0
4436,0
38482,0
43804,0
14827,0
23018,0
39068,0
33066,0
17997,0
36038,0
42519,1
28166,0
9015,0
19404,0
15662,0
29276,0
3152,0
2989,0
19729,0
20979,0
2689,0
41237,1
30864,0
29702,0
16957,0
26625,0
114,0
35719,0
23876,0
9531,0
15413,1
18869,0
23633,0
13896,0
22605,0
7025,0
44051,0
21919,0
11608,0
37037,0
2998,0
43872,0
18023,1
26083,0
25595,0
41488,0
12872,0
9358,0
27652,0
30192,1
15102,0
599,0
32250,0
36253,0
20060,0
36227,0
552,0
28333,0
39533,0
5236,1
29253,0
32445,0
13267,0
40866,0
11195,0
15099,0
39481,0
30793,0
12533,0
9890,0
6146,0
838,0
35968,1
36510,0
16538,0
5245,0
13435,0
40997,0
415,0
38409,1
10420,0
15953,0
23272,0
35707,0
6488,0
2162,0
16692,1
13876,0
8613,0
34952,0
29340,0
8433,0
7657,0
31485,0
1432,0
10617,0
26658,0
27307,0
31823,0
41588,1
20304,0
6512,0
39753,0
8909,0
35236,0
4573,0
11162,0
5179,0
10468,0
9979,0
1963,0
37752,0
5448,0
17474,0
6676,0
30900,0
11461,0
21709,0
19789,0
8957,0
4272,0
37620,0
17043,0
43834,1
1702,0
28550,0
18234,0
15403,0
41674,1
13222,0
8705,0
25529,0
9556,0
33452,0
9456,0
2212,0
24746,0
17699,0
8106,0
42893,1
33141,0
10471,0
43060,0
14452,0
4090,1
9924,0
39343,0
24264,0
41495,0
14014,0
37332,0
10296,0
29353,0
16511,0
7677,0
30059,0
34105,1
2556,0
5964,0
24,0
2451,0
44341,0
22387,0
39616,1
9133,0
20205,0
13165,0
29583,0
13113,0
28278,0
10042,0
19857,0
43385,1
8884,1
1389,0
13822,0
18550,0
27316,0
20306,0
33216,0
37930,0
34535,0
42487,0
16227,0
35901,0
35918,0
300,0
35977,0
17138,0
30328,0
25904,0
37127,0
17767,0
21295,0
24562,0
6783,0
17583,0
11813,0
18718,0
31369,1
18101,0
22255,1
14910,0
6753,0
22070,0
42008,1
32265,1
37563,0
3491,0
3079,0
41407,1
32440,0
3210,0
17642,1
7468,0
18952,0
31355,1
17597,0
25878,0
439,0
20281,0
34180,0
10318,0
21983,1
6893,0
38103,1
12192,0
16808,0
6776,0
40572,0
68,0
13178,0
687,0
24473,0
39048,0
44718,0
16197,0
38637,1
30140,1
15444,0
7314,0
29960,0
17062,0
4280,0
18808,0
32595,0
10866,0
15382,0
11584,0
45035,1
43530,1
26829,0
35303,0
23007,0
1096,0
1982,0
14093,0
13190,0
29682,0
30480,0
26109,0
34371,0
31274,0
7968,0
12217,0
11626,0
33992,1
32221,0
6800,1
37172,1
15790,0
39675,1
13825,0
21290,0
10828,0
14764,0
37532,0
17366,0
4804,0
36426,0
43189,1
40444,1
42662,0
36662,0
23133,0
4702,0
40892,0
8151,0
25453,0
30573,0
36872,0
42486,0
43686,1
11855,0
18642,0
33240,0
26210,0
35581,0
17288,0
44206,0
28727,0
7378,0
8282,0
3802,0
39454,0
26498,0
5616,0
32107,0
34650,0
27933,0
27175,0
29009,0
10051,0
16682,0
37036,0
38557,0
17230,0
33674,0
32958,0
16727,0
17562,0
22555,0
28391,0
